"Date","Close","Open","High","Low","Volume","Change %"
"01/26/2012","12,734.63","12,757.33","12,841.95","12,695.16","130.84M","-0.18%"
"01/25/2012","12,756.96","12,673.63","12,778.26","12,580.12","137.54M","0.64%"
"01/24/2012","12,675.75","12,708.37","12,708.52","12,613.54","125.42M","-0.26%"
"01/23/2012","12,708.82","12,720.25","12,764.49","12,665.83","149.86M","-0.09%"
"01/20/2012","12,720.48","12,623.83","12,720.48","12,620.76","255.11M","0.76%"
"01/19/2012","12,623.98","12,578.19","12,625.80","12,563.58","148.03M","0.36%"
"01/18/2012","12,578.95","12,474.69","12,582.28","12,453.20","154.17M","0.78%"
"01/17/2012","12,482.07","12,423.12","12,573.65","12,423.12","148.67M","0.48%"
"01/13/2012","12,422.06","12,469.96","12,470.12","12,311.79","161.47M","-0.39%"
"01/12/2012","12,471.02","12,449.91","12,483.70","12,385.08","128.23M","0.17%"
"01/11/2012","12,449.45","12,459.52","12,462.58","12,399.01","130.26M","-0.10%"
"01/10/2012","12,462.47","12,394.51","12,514.69","12,394.51","141.23M","0.56%"
"01/09/2012","12,392.69","12,359.31","12,409.08","12,333.85","122.20M","0.27%"
"01/06/2012","12,359.92","12,407.45","12,415.24","12,332.41","131.12M","-0.45%"
"01/05/2012","12,415.70","12,418.42","12,435.98","12,283.90","158.44M","-0.02%"
"01/04/2012","12,418.42","12,392.46","12,430.00","12,337.25","145.13M","0.17%"
"01/03/2012","12,397.38","12,221.19","12,479.65","12,221.19","152.56M","1.47%"
"12/30/2011","12,217.56","12,286.13","12,290.06","12,213.78","96.67M","-0.57%"
"12/29/2011","12,287.04","12,152.09","12,293.96","12,152.09","84.61M","1.12%"
"12/28/2011","12,151.41","12,288.85","12,299.11","12,140.17","84.01M","-1.14%"
"12/27/2011","12,291.35","12,293.47","12,328.47","12,269.97","95.98M","-0.02%"
"12/23/2011","12,294.00","12,169.80","12,297.44","12,169.80","80.42M","1.02%"
"12/22/2011","12,169.65","12,107.59","12,182.71","12,107.37","151.61M","0.51%"
"12/21/2011","12,107.74","12,103.28","12,119.70","11,999.44","163.25M","0.03%"
"12/20/2011","12,103.58","11,769.21","12,117.13","11,768.83","165.18M","2.87%"
"12/19/2011","11,766.26","11,866.54","11,925.88","11,735.19","135.17M","-0.84%"
"12/16/2011","11,866.39","11,870.25","11,968.18","11,819.31","389.52M","-0.02%"
"12/15/2011","11,868.81","11,825.29","11,967.84","11,825.22","136.93M","0.38%"
"12/14/2011","11,823.48","11,949.72","11,950.02","11,786.47","161.24M","-1.10%"
"12/13/2011","11,954.94","12,018.66","12,147.70","11,904.38","171.91M","-0.55%"
"12/12/2011","12,021.39","12,181.08","12,181.38","11,940.86","149.05M","-1.34%"
"12/09/2011","12,184.26","11,996.03","12,212.83","11,995.51","154.25M","1.55%"
"12/08/2011","11,997.70","12,195.91","12,195.91","11,966.22","165.88M","-1.63%"
"12/07/2011","12,196.37","12,144.41","12,257.67","12,060.37","168.44M","0.38%"
"12/06/2011","12,150.13","12,097.75","12,215.71","12,076.71","145.92M","0.43%"
"12/05/2011","12,097.83","12,021.54","12,186.53","12,021.46","153.83M","0.65%"
"12/02/2011","12,019.42","12,022.37","12,146.68","12,007.12","150.11M","-0.01%"
"12/01/2011","12,020.03","12,046.21","12,062.64","11,974.62","143.70M","-0.21%"
"11/30/2011","12,045.68","11,559.27","12,045.68","11,559.27","286.79M","4.24%"
"11/29/2011","11,555.63","11,523.01","11,624.01","11,517.04","156.95M","0.28%"
"11/28/2011","11,523.01","11,232.47","11,562.10","11,232.16","204.95M","2.59%"
"11/25/2011","11,231.78","11,251.88","11,361.47","11,231.56","87.48M","-0.23%"
"11/23/2011","11,257.55","11,492.74","11,492.82","11,257.55","152.22M","-2.05%"
"11/22/2011","11,493.72","11,542.39","11,571.75","11,433.97","148.57M","-0.46%"
"11/21/2011","11,547.31","11,795.55","11,795.70","11,454.07","170.96M","-2.11%"
"11/18/2011","11,796.16","11,768.98","11,854.81","11,755.82","181.24M","0.22%"
"11/17/2011","11,770.73","11,905.67","11,948.43","11,676.35","169.83M","-1.13%"
"11/16/2011","11,905.59","12,084.74","12,109.03","11,890.57","166.22M","-1.58%"
"11/15/2011","12,096.16","12,077.92","12,165.11","12,001.26","145.11M","0.14%"
"11/14/2011","12,078.98","12,153.00","12,170.56","12,027.03","119.61M","-0.61%"
"11/11/2011","12,153.68","11,896.28","12,179.72","11,896.28","134.52M","2.19%"
"11/10/2011","11,893.79","11,780.03","11,961.14","11,779.88","168.47M","0.96%"
"11/09/2011","11,780.94","12,166.40","12,166.40","11,736.93","180.20M","-3.20%"
"11/08/2011","12,170.18","12,055.52","12,187.51","12,002.17","144.95M","0.84%"
"11/07/2011","12,068.39","11,983.02","12,074.44","11,880.69","122.11M","0.71%"
"11/04/2011","11,983.24","12,043.41","12,043.49","11,850.31","126.15M","-0.51%"
"11/03/2011","12,044.47","11,835.59","12,065.93","11,835.43","158.17M","1.76%"
"11/02/2011","11,836.04","11,658.49","11,876.83","11,658.49","154.14M","1.53%"
"11/01/2011","11,657.96","11,951.53","11,951.76","11,630.03","218.29M","-2.48%"
"10/31/2011","11,955.01","12,229.22","12,229.29","11,954.41","185.79M","-2.26%"
"10/28/2011","12,231.11","12,207.34","12,251.92","12,164.24","163.62M","0.18%"
"10/27/2011","12,208.55","11,872.07","12,284.31","11,872.07","251.64M","2.86%"
"10/26/2011","11,869.04","11,707.76","11,891.21","11,694.36","183.73M","1.39%"
"10/25/2011","11,706.62","11,912.63","11,912.86","11,682.52","161.45M","-1.74%"
"10/24/2011","11,913.62","11,807.96","11,940.75","11,805.77","161.87M","0.89%"
"10/21/2011","11,808.79","11,543.22","11,812.46","11,542.84","264.00M","2.31%"
"10/20/2011","11,541.78","11,502.13","11,581.25","11,391.14","166.10M","0.32%"
"10/19/2011","11,504.62","11,577.54","11,633.70","11,469.17","169.58M","-0.63%"
"10/18/2011","11,577.05","11,396.17","11,652.74","11,296.12","201.41M","1.58%"
"10/17/2011","11,397.00","11,643.35","11,643.35","11,378.35","140.36M","-2.13%"
"10/14/2011","11,644.49","11,478.97","11,646.83","11,478.66","133.57M","1.45%"
"10/13/2011","11,478.13","11,518.09","11,518.09","11,377.82","143.99M","-0.35%"
"10/12/2011","11,518.85","11,417.36","11,625.30","11,417.28","188.13M","0.90%"
"10/11/2011","11,416.30","11,432.80","11,447.86","11,365.67","133.36M","-0.15%"
"10/10/2011","11,433.18","11,104.56","11,433.33","11,104.56","144.27M","2.97%"
"10/07/2011","11,103.12","11,123.41","11,232.05","11,051.13","188.08M","-0.18%"
"10/06/2011","11,123.33","10,939.87","11,132.60","10,858.67","190.04M","1.68%"
"10/05/2011","10,939.95","10,800.47","10,950.89","10,738.10","226.44M","1.21%"
"10/04/2011","10,808.71","10,651.44","10,825.44","10,404.49","267.44M","1.44%"
"10/03/2011","10,655.30","10,912.10","10,979.19","10,653.34","242.87M","-2.36%"
"09/30/2011","10,913.38","11,152.32","11,152.39","10,909.52","213.20M","-2.16%"
"09/29/2011","11,153.98","11,012.79","11,271.14","10,965.45","191.34M","1.30%"
"09/28/2011","11,010.90","11,189.10","11,317.08","10,996.98","172.41M","-1.61%"
"09/27/2011","11,190.69","11,045.23","11,369.30","11,045.23","212.70M","1.33%"
"09/26/2011","11,043.86","10,771.78","11,057.49","10,771.78","225.62M","2.53%"
"09/23/2011","10,771.48","10,732.77","10,808.49","10,638.73","223.14M","0.35%"
"09/22/2011","10,733.83","11,121.89","11,122.12","10,597.14","306.17M","-3.51%"
"09/21/2011","11,124.84","11,408.58","11,447.86","11,117.28","221.86M","-2.49%"
"09/20/2011","11,408.66","11,401.47","11,550.22","11,373.92","157.06M","0.07%"
"09/19/2011","11,401.01","11,506.67","11,506.82","11,255.25","157.58M","-0.94%"
"09/16/2011","11,509.09","11,433.71","11,532.47","11,407.41","425.90M","0.66%"
"09/15/2011","11,433.18","11,247.72","11,433.40","11,247.49","172.08M","1.66%"
"09/14/2011","11,246.73","11,106.83","11,386.78","10,993.84","192.60M","1.27%"
"09/13/2011","11,105.85","11,054.99","11,140.85","10,987.18","189.98M","0.40%"
"09/12/2011","11,061.12","10,990.01","11,062.03","10,824.76","197.16M","0.63%"
"09/09/2011","10,992.13","11,294.60","11,294.83","10,935.64","228.17M","-2.69%"
"09/08/2011","11,295.81","11,414.86","11,477.30","11,283.74","173.04M","-1.04%"
"09/07/2011","11,414.86","11,137.63","11,414.86","11,137.63","166.32M","2.47%"
"09/06/2011","11,139.30","11,237.31","11,237.46","10,932.53","217.42M","-0.90%"
"09/02/2011","11,240.26","11,492.06","11,492.14","11,211.35","174.66M","-2.20%"
"09/01/2011","11,493.57","11,613.30","11,716.84","11,488.46","178.11M","-1.03%"
"08/31/2011","11,613.53","11,560.48","11,712.60","11,528.08","229.74M","0.46%"
"08/30/2011","11,559.95","11,532.13","11,630.07","11,429.39","182.09M","0.18%"
"08/29/2011","11,539.25","11,286.65","11,541.78","11,286.58","177.54M","2.26%"
"08/26/2011","11,284.54","11,145.20","11,326.43","10,929.20","244.40M","1.21%"
"08/25/2011","11,149.82","11,321.02","11,406.39","11,106.76","255.05M","-1.51%"
"08/24/2011","11,320.71","11,175.78","11,331.57","11,113.04","227.38M","1.29%"
"08/23/2011","11,176.76","10,854.58","11,176.84","10,854.43","244.13M","2.97%"
"08/22/2011","10,854.65","10,820.37","11,020.55","10,820.37","226.72M","0.34%"
"08/19/2011","10,817.65","10,989.75","11,086.40","10,801.41","336.37M","-1.57%"
"08/18/2011","10,990.58","11,406.27","11,406.50","10,881.60","308.52M","-3.68%"
"08/17/2011","11,410.21","11,392.01","11,529.67","11,322.30","171.28M","0.04%"
"08/16/2011","11,405.93","11,480.48","11,488.01","11,292.63","187.80M","-0.67%"
"08/15/2011","11,482.90","11,269.85","11,484.60","11,269.85","188.12M","1.90%"
"08/12/2011","11,269.02","11,143.46","11,346.67","11,142.18","228.03M","1.13%"
"08/11/2011","11,143.31","10,729.85","11,278.90","10,729.85","393.19M","3.95%"
"08/10/2011","10,719.94","11,228.00","11,228.00","10,686.49","396.30M","-4.62%"
"08/09/2011","11,239.77","10,810.91","11,244.01","10,604.07","431.41M","3.98%"
"08/08/2011","10,809.85","11,433.93","11,434.09","10,809.85","479.98M","-5.55%"
"08/05/2011","11,444.61","11,383.98","11,555.41","11,139.00","406.31M","0.54%"
"08/04/2011","11,383.68","11,893.86","11,893.94","11,372.14","300.76M","-4.31%"
"08/03/2011","11,896.44","11,863.74","11,904.91","11,700.34","198.22M","0.25%"
"08/02/2011","11,866.62","12,129.77","12,130.30","11,865.56","207.06M","-2.19%"
"08/01/2011","12,132.49","12,144.22","12,282.42","11,998.08","182.82M","-0.09%"
"07/29/2011","12,143.24","12,239.36","12,243.07","12,083.45","230.92M","-0.79%"
"07/28/2011","12,240.11","12,301.72","12,384.90","12,226.83","148.71M","-0.51%"
"07/27/2011","12,302.55","12,498.42","12,498.65","12,289.69","182.77M","-1.59%"
"07/26/2011","12,501.30","12,592.12","12,593.40","12,489.04","145.14M","-0.73%"
"07/25/2011","12,592.80","12,679.72","12,679.95","12,536.19","128.76M","-0.70%"
"07/22/2011","12,681.16","12,724.71","12,740.87","12,644.19","136.76M","-0.34%"
"07/21/2011","12,724.41","12,567.07","12,751.43","12,566.61","188.41M","1.21%"
"07/20/2011","12,571.91","12,583.68","12,603.51","12,546.56","140.34M","-0.12%"
"07/19/2011","12,587.42","12,386.03","12,607.56","12,385.96","167.55M","1.63%"
"07/18/2011","12,385.16","12,475.11","12,475.26","12,296.23","148.95M","-0.76%"
"07/15/2011","12,479.73","12,437.12","12,504.82","12,406.09","215.42M","0.34%"
"07/14/2011","12,437.12","12,491.53","12,581.98","12,414.41","140.81M","-0.44%"
"07/13/2011","12,491.61","12,447.33","12,611.04","12,447.33","139.97M","0.36%"
"07/12/2011","12,446.88","12,505.54","12,570.58","12,446.88","162.64M","-0.47%"
"07/11/2011","12,505.76","12,655.62","12,655.84","12,470.30","133.25M","-1.20%"
"07/08/2011","12,657.20","12,717.90","12,717.90","12,567.41","131.15M","-0.49%"
"07/07/2011","12,719.49","12,627.23","12,753.89","12,627.23","153.74M","0.74%"
"07/06/2011","12,626.02","12,562.47","12,643.24","12,539.21","132.33M","0.45%"
"07/05/2011","12,569.87","12,583.00","12,601.80","12,540.58","122.99M","-0.10%"
"07/01/2011","12,582.77","12,412.07","12,596.13","12,404.08","141.87M","1.36%"
"06/30/2011","12,414.34","12,262.25","12,427.09","12,262.10","179.98M","1.25%"
"06/29/2011","12,261.42","12,187.63","12,284.39","12,175.86","158.72M","0.60%"
"06/28/2011","12,188.69","12,042.28","12,190.43","12,042.28","135.05M","1.21%"
"06/27/2011","12,043.56","11,934.66","12,098.81","11,934.05","177.92M","0.91%"
"06/24/2011","11,934.58","12,049.24","12,057.19","11,925.42","279.66M","-0.96%"
"06/23/2011","12,050.00","12,108.35","12,108.73","11,874.94","206.76M","-0.49%"
"06/22/2011","12,109.67","12,189.71","12,207.99","12,105.85","125.33M","-0.66%"
"06/21/2011","12,190.01","12,081.33","12,217.33","12,081.18","147.57M","0.91%"
"06/20/2011","12,080.38","12,004.28","12,099.87","11,971.29","127.25M","0.63%"
"06/17/2011","12,004.36","11,962.66","12,072.89","11,962.51","342.01M","0.36%"
"06/16/2011","11,961.52","11,896.13","11,990.02","11,875.77","189.50M","0.54%"
"06/15/2011","11,897.27","12,075.12","12,075.20","11,862.53","182.50M","-1.48%"
"06/14/2011","12,076.11","11,951.38","12,120.80","11,951.38","159.62M","1.03%"
"06/13/2011","11,952.97","11,945.33","12,011.66","11,917.78","153.37M","0.01%"
"06/10/2011","11,951.91","12,124.17","12,124.85","11,937.42","178.31M","-1.42%"
"06/09/2011","12,124.36","12,049.47","12,183.12","12,049.09","149.70M","0.63%"
"06/08/2011","12,048.94","12,066.27","12,098.36","12,024.26","156.87M","-0.18%"
"06/07/2011","12,070.81","12,090.18","12,178.89","12,066.61","162.61M","-0.16%"
"06/06/2011","12,089.96","12,151.19","12,151.49","12,070.66","166.60M","-0.50%"
"06/03/2011","12,151.26","12,247.80","12,247.87","12,104.03","157.74M","-0.79%"
"06/02/2011","12,248.55","12,289.61","12,306.71","12,190.54","156.37M","-0.34%"
"06/01/2011","12,290.14","12,569.41","12,569.49","12,282.42","183.02M","-2.22%"
"05/31/2011","12,569.79","12,443.40","12,574.29","12,443.40","208.29M","1.03%"
"05/27/2011","12,441.58","12,398.06","12,483.81","12,397.69","126.03M","0.31%"
"05/26/2011","12,402.76","12,391.63","12,441.58","12,317.92","149.07M","0.07%"
"05/25/2011","12,394.66","12,355.45","12,440.03","12,309.52","145.75M","0.31%"
"05/24/2011","12,356.21","12,381.57","12,422.55","12,350.04","145.92M","-0.20%"
"05/23/2011","12,381.26","12,511.36","12,511.36","12,331.77","150.72M","-1.05%"
"05/20/2011","12,512.04","12,604.72","12,604.83","12,485.86","174.98M","-0.74%"
"05/19/2011","12,605.32","12,561.46","12,633.59","12,533.46","158.47M","0.36%"
"05/18/2011","12,560.18","12,471.78","12,571.15","12,443.10","175.12M","0.65%"
"05/17/2011","12,479.58","12,541.33","12,541.33","12,378.84","192.83M","-0.55%"
"05/16/2011","12,548.37","12,594.77","12,642.90","12,530.81","192.31M","-0.38%"
"05/13/2011","12,595.75","12,695.65","12,714.50","12,543.19","169.94M","-0.79%"
"05/12/2011","12,695.92","12,629.96","12,718.58","12,537.17","216.51M","0.52%"
"05/11/2011","12,630.03","12,745.87","12,748.21","12,577.21","200.68M","-1.02%"
"05/10/2011","12,760.36","12,685.13","12,781.06","12,681.65","156.00M","0.60%"
"05/09/2011","12,684.68","12,637.83","12,722.07","12,620.20","133.94M","0.36%"
"05/06/2011","12,638.74","12,580.76","12,759.23","12,579.93","168.32M","0.43%"
"05/05/2011","12,584.17","12,723.65","12,724.56","12,521.28","176.95M","-1.10%"
"05/04/2011","12,723.58","12,806.29","12,806.68","12,673.02","193.72M","-0.66%"
"05/03/2011","12,807.51","12,806.38","12,840.66","12,749.99","191.51M","0.00%"
"05/02/2011","12,807.36","12,810.16","12,876.00","12,784.62","150.96M","-0.02%"
"04/29/2011","12,810.54","12,763.46","12,832.83","12,751.13","378.62M","0.37%"
"04/28/2011","12,763.31","12,689.90","12,776.14","12,674.54","148.76M","0.57%"
"04/27/2011","12,690.96","12,592.23","12,708.37","12,588.33","160.55M","0.76%"
"04/26/2011","12,595.37","12,480.86","12,613.16","12,478.14","183.98M","0.93%"
"04/25/2011","12,479.88","12,505.99","12,506.22","12,446.05","128.66M","-0.21%"
"04/21/2011","12,505.99","12,453.62","12,506.06","12,447.56","166.64M","0.42%"
"04/20/2011","12,453.54","12,266.75","12,475.53","12,263.58","203.90M","1.52%"
"04/19/2011","12,266.75","12,201.44","12,275.34","12,200.30","149.87M","0.53%"
"04/18/2011","12,201.59","12,339.71","12,339.79","12,093.89","190.22M","-1.14%"
"04/15/2011","12,341.83","12,285.45","12,369.27","12,272.58","234.71M","0.46%"
"04/14/2011","12,285.15","12,270.24","12,305.58","12,163.86","140.67M","0.12%"
"04/13/2011","12,270.99","12,263.65","12,335.10","12,224.45","118.95M","0.06%"
"04/12/2011","12,263.58","12,381.19","12,381.19","12,233.00","137.26M","-0.95%"
"04/11/2011","12,381.11","12,380.43","12,444.00","12,352.88","109.95M","0.01%"
"04/08/2011","12,380.05","12,409.87","12,450.36","12,320.72","122.82M","-0.24%"
"04/07/2011","12,409.49","12,426.45","12,440.56","12,328.36","158.59M","-0.14%"
"04/06/2011","12,426.75","12,386.66","12,450.93","12,386.66","182.35M","0.27%"
"04/05/2011","12,393.90","12,402.08","12,438.14","12,353.34","142.34M","-0.05%"
"04/04/2011","12,400.03","12,374.60","12,407.41","12,369.15","114.66M","0.19%"
"04/01/2011","12,376.72","12,321.02","12,419.71","12,321.02","147.60M","0.46%"
"03/31/2011","12,319.73","12,350.76","12,381.68","12,319.01","186.14M","-0.25%"
"03/30/2011","12,350.61","12,280.07","12,383.46","12,280.07","140.34M","0.58%"
"03/29/2011","12,279.01","12,194.48","12,285.41","12,173.51","129.03M","0.67%"
"03/28/2011","12,197.88","12,221.19","12,272.92","12,197.88","123.07M","-0.19%"
"03/25/2011","12,220.59","12,170.71","12,259.79","12,170.71","129.79M","0.41%"
"03/24/2011","12,170.56","12,087.54","12,191.18","12,087.54","131.61M","0.70%"
"03/23/2011","12,086.02","12,018.40","12,116.14","11,972.61","133.94M","0.56%"
"03/22/2011","12,018.63","12,036.37","12,050.98","12,002.85","115.66M","-0.15%"
"03/21/2011","12,036.53","11,860.11","12,078.30","11,860.11","143.39M","1.50%"
"03/18/2011","11,858.52","11,777.23","11,927.09","11,777.23","355.05M","0.71%"
"03/17/2011","11,774.59","11,614.89","11,800.54","11,614.82","182.26M","1.39%"
"03/16/2011","11,613.30","11,854.20","11,856.70","11,555.48","254.07M","-2.04%"
"03/15/2011","11,855.42","11,988.69","11,988.69","11,696.25","221.93M","-1.15%"
"03/14/2011","11,993.16","12,042.13","12,042.13","11,897.31","163.00M","-0.43%"
"03/11/2011","12,044.40","11,976.96","12,087.01","11,936.32","143.67M","0.50%"
"03/10/2011","11,984.61","12,211.43","12,211.43","11,974.39","180.66M","-1.87%"
"03/09/2011","12,213.09","12,211.16","12,257.82","12,156.60","128.36M","-0.01%"
"03/08/2011","12,214.38","12,085.87","12,251.20","12,072.21","158.61M","1.03%"
"03/07/2011","12,090.03","12,171.09","12,243.44","12,041.60","176.20M","-0.66%"
"03/04/2011","12,169.88","12,258.88","12,271.37","12,079.51","166.70M","-0.72%"
"03/03/2011","12,258.20","12,068.01","12,283.10","12,068.01","157.84M","1.59%"
"03/02/2011","12,066.80","12,057.34","12,115.12","12,018.63","147.27M","0.07%"
"03/01/2011","12,058.02","12,226.49","12,261.38","12,054.99","183.24M","-1.38%"
"02/28/2011","12,226.34","12,130.45","12,235.04","12,130.15","199.56M","0.79%"
"02/25/2011","12,130.45","12,060.93","12,151.03","12,060.93","147.54M","0.51%"
"02/24/2011","12,068.50","12,104.56","12,129.62","11,983.17","190.86M","-0.31%"
"02/23/2011","12,105.78","12,211.81","12,221.12","12,063.43","213.49M","-0.88%"
"02/22/2011","12,212.79","12,389.74","12,389.82","12,176.31","201.86M","-1.44%"
"02/18/2011","12,391.25","12,318.67","12,391.29","12,303.23","230.04M","0.59%"
"02/17/2011","12,318.14","12,287.72","12,331.31","12,253.24","130.86M","0.24%"
"02/16/2011","12,288.17","12,219.79","12,303.16","12,219.79","146.27M","0.50%"
"02/15/2011","12,226.64","12,266.75","12,267.66","12,193.27","142.58M","-0.34%"
"02/14/2011","12,268.19","12,266.83","12,276.21","12,235.91","146.35M","-0.04%"
"02/11/2011","12,273.26","12,227.78","12,285.94","12,180.48","184.29M","0.36%"
"02/10/2011","12,229.29","12,239.66","12,239.66","12,156.94","274.44M","-0.09%"
"02/09/2011","12,239.89","12,229.29","12,254.23","12,188.19","162.91M","0.06%"
"02/08/2011","12,233.15","12,152.70","12,238.79","12,150.05","126.65M","0.59%"
"02/07/2011","12,161.63","12,092.38","12,188.76","12,092.30","132.96M","0.57%"
"02/04/2011","12,092.15","12,061.73","12,092.42","12,025.78","121.78M","0.25%"
